player_display_name,position,team,games_played,ppr_per_game,ppr_std_dev,target_share_pct,yards_per_carry,yards_per_reception,ppr_change_24_to_25,career_avg_ppr,career_games_played,composite_score,position_rank,tier,vorp
DeMario Douglas,WR,NE,16,5.9875,5.200881335568681,9.583333333333334,3.0,14.419354838709678,-3.2437500000000012,7.625297619047619,46,3.454110599329395,109,5,-6.59566955683208
Gabe Davis,WR,BUF,6,5.15,5.425403210822216,3.7578288100208765,NaN,10.75,-0.23999999999999932,6.8758333333333335,32,3.450379036753336,110,5,-6.599401119408139
Josh Palmer,WR,BUF,12,4.358333333333333,3.056575128334247,7.724425887265135,NaN,13.772727272727273,,7.396111111111111,37,3.4413607948330593,111,5,-6.608419361328416
Jerry Jeudy,WR,CLE,17,7.1000000000000005,5.216679978683761,20.34548944337812,5.0,12.04,-7.070588235294118,10.04436274509804,50,3.4138195358066374,112,5,-6.635960620354838
Hunter Renfrow,WR,CAR,6,5.983333333333334,8.749723805164747,5.416666666666667,NaN,5.933333333333334,,4.723809523809525,20,3.35841619178391,113,5,-6.691363964377565
Demarcus Robinson,WR,SF,14,4.1571428571428575,3.004282657426609,6.71785028790787,6.0,12.545454545454545,,7.4489495798319325,39,3.2558580599148748,114,5,-6.7939220962466
Velus Jones Jr.,WR,SEA,1,3.2,,0.0,8.0,NaN,,1.3907692307692308,20,3.2,115,5,-6.849780156161475
Xavier Legette,WR,CAR,15,5.953333333333334,6.860431750955899,13.333333333333334,0.0,10.371428571428572,-2.386666666666666,7.1466666666666665,30,3.1792038080465645,116,5,-6.870576348114911
Xavier Restrepo,WR,TEN,2,3.55,1.4849242404917495,1.3232514177693762,NaN,13.666666666666666,,3.55,2,3.104522727852475,117,5,-6.9452574283090005
JuJu Smith-Schuster,WR,KC,17,4.323529411764706,4.103280610037031,8.19672131147541,NaN,10.454545454545455,,4.898752228163993,39,3.092545228753596,118,5,-6.957234927407879
Kalif Raymond,WR,DET,15,4.453333333333333,4.692983617923169,5.454545454545454,9.5,12.041666666666666,,4.963692810457516,44,3.0454382479563824,119,5,-7.004341908205093
Isaiah Hodgins,WR,NYG,6,4.583333333333333,5.374910851973888,3.7773359840954273,NaN,11.5,,3.4896825396825393,22,2.9708600777411664,120,5,-7.078920078420309
Ronnie Bell,WR,NO,2,5.15,7.28319984622144,0.7079646017699115,NaN,11.5,,2.856410256410257,19,2.965040046133568,121,5,-7.084740110027907
Noah Brown,WR,WAS,4,3.325,1.2010412149464313,2.314814814814815,NaN,16.6,,7.110151515151515,25,2.964687635516071,122,5,-7.085092520645404
Dyami Brown,WR,JAX,11,4.5181818181818185,5.36466554070581,7.370517928286853,5.0,11.35,,3.7321717171717173,42,2.9087821559700755,123,5,-7.1409980001913995
Jahdae Walker,WR,CHI,6,4.45,5.343313578670075,1.8796992481203008,NaN,14.5,,4.45,6,2.8470059263989778,124,5,-7.202774229762497
Rashod Bateman,WR,BAL,13,4.261538461538462,4.774330400090758,9.336609336609335,NaN,11.789473684210526,,6.758012820512821,44,2.829239341511235,125,5,-7.22054081465024
Mitchell Tinsley,WR,CIN,8,3.95,3.865229618017538,3.9538714991762767,NaN,14.5,,3.95,8,2.790431114594739,126,5,-7.259349041566736
Devontez Walker,WR,BAL,8,4.7,6.469268008934904,1.9656019656019657,NaN,22.666666666666668,,3.8666666666666667,11,2.759219597319529,127,5,-7.290560558841946
Christian Kirk,WR,HOU,11,5.263636363636364,4.772477915563932,9.403254972875226,NaN,8.535714285714286,-3.598863636363637,8.88260101010101,31,2.752233898058093,128,5,-7.297546258103382
Lil'Jordan Humphrey,WR,NYG,2,4.75,6.7175144212722016,1.9880715705765408,NaN,13.75,,4.6634415584415585,32,2.7347456736183395,129,5,-7.315034482543135
Isaiah Williams,WR,NYJ,15,4.046666666666667,4.430070406835969,7.792207792207792,11.333333333333334,7.423076923076923,,1.7822222222222222,23,2.717645544615876,130,5,-7.332134611545599
DeAndre Hopkins,WR,BAL,17,3.9411764705882355,4.167742018097062,9.582309582309582,NaN,15.0,,8.586862745098038,50,2.690853865159117,131,5,-7.3589262910023585
David Sills,WR,ATL,12,4.091666666666667,4.679055525002948,6.94980694980695,NaN,10.61111111111111,,4.091666666666667,12,2.6879500091657826,132,5,-7.361830146995692
Isaiah Bond,WR,CLE,15,3.646666666666667,3.205768610014201,8.445297504798464,5.8,18.77777777777778,,3.646666666666667,15,2.6849360836624068,133,5,-7.364844072499068
Treylon Burks,WR,WAS,8,3.625,3.2508240713482395,5.092592592592593,NaN,13.0,,3.1861111111111113,22,2.649752778595528,134,5,-7.400027377565947
Tyler Johnson,WR,NYJ,9,4.188888888888889,5.218583247502249,3.896103896103896,NaN,16.416666666666668,,6.1811447811447815,21,2.6233139146382145,135,5,-7.4264662415232605
Michael Bandy,WR,DEN,4,3.75,3.7890192222614374,0.6956521739130435,NaN,12.5,,1.875,5,2.613294233321569,136,5,-7.436485922839906
Jaylin Lane,WR,WAS,15,3.4133333333333336,2.8258669129178413,7.4074074074074066,7.0,14.0625,,3.4133333333333336,15,2.565573259457981,137,5,-7.484206896703494
Chris Moore,WR,WAS,10,3.8600000000000003,4.321573787406621,5.324074074074074,9.0,18.818181818181817,,4.206666666666667,25,2.563527863778014,138,5,-7.486252292383461
Jaylin Noel,WR,HOU,17,4.023529411764706,4.907841864272512,6.329113924050633,2.0,11.23076923076923,,4.023529411764706,17,2.5511768524829526,139,5,-7.4986033036785225
Jalen Tolbert,WR,DAL,12,3.858333333333333,4.408557449765035,5.601317957166392,NaN,11.277777777777779,,5.7141223155929035,43,2.5357660984038226,140,5,-7.514014057757652
Tyrell Shavers,WR,BUF,11,4.136363636363637,5.355608784680361,4.801670146137787,NaN,16.333333333333332,,9.01818181818182,12,2.5296810009595285,141,5,-7.5200991552019465
Roman Wilson,WR,PIT,9,4.288888888888889,6.108691440162214,4.061895551257253,NaN,13.833333333333334,,4.288888888888889,9,2.456281456840225,142,5,-7.59349869932125
Casey Washington,WR,ATL,5,3.0800000000000005,2.247665455533808,2.7027027027027026,NaN,15.666666666666666,,2.1400000000000006,7,2.405700363339858,143,5,-7.644079792821617
Curtis Samuel,WR,BUF,6,3.516666666666667,3.7188259796159677,1.8789144050104383,NaN,11.571428571428571,,5.963888888888889,36,2.4010188727818766,144,5,-7.648761283379598
Brandin Cooks,WR,BUF,4,4.1000000000000005,6.7542579163073135,2.2964509394572024,NaN,22.8,1.0844444444444452,6.457361111111111,39,2.39905595844114,145,5,-7.650724197720335
Marquez Valdes-Scantling,WR,PIT,5,4.8,3.9730341050637863,4.061895551257253,NaN,8.0,-4.107500000000001,4.24775,38,2.375839768480864,146,5,-7.673940387680611
Scott Miller,WR,PIT,5,3.04,2.240089283934906,2.7079303675048356,NaN,6.888888888888889,,2.859292929292929,22,2.3679732148195285,147,5,-7.6818069413419465
Darnell Mooney,WR,ATL,15,5.486666666666666,3.825080142328798,13.8996138996139,NaN,13.84375,-6.588333333333335,7.732460317460318,45,2.3626426239680267,148,5,-7.687137532193448
Jimmy Horn Jr.,WR,CAR,10,2.87,1.733365384319058,3.125,8.625,9.818181818181818,,2.87,10,2.3499903847042827,149,5,-7.699789771457192
Darius Cooper,WR,PHI,6,3.0333333333333337,2.287065077051081,2.3706896551724137,NaN,10.222222222222221,,3.0333333333333337,6,2.347213810218009,150,5,-7.702566345943466
Jahan Dotson,WR,PHI,15,3.3466666666666667,3.480736101677892,7.758620689655173,NaN,14.555555555555555,,4.560233426704015,46,2.302445836163299,151,5,-7.747334319998176
Robbie Chosen,WR,WAS,3,3.4333333333333336,3.852704677669096,2.083333333333333,NaN,10.6,,2.9000000000000004,10,2.277521930032605,152,5,-7.77225822612887
Tim Patrick,WR,JAX,13,3.976923076923077,5.697829096266086,4.780876494023905,NaN,12.466666666666667,,5.068461538461539,28,2.267574348043251,153,5,-7.782205808118224
Tutu Atwell,WR,LA,8,3.9,5.689338399899538,2.5817555938037864,NaN,32.0,,6.173968253968255,37,2.193198480030139,154,5,-7.856581676131336
Elijah Moore,WR,BUF,9,3.177777777777778,3.4233674130079064,3.549060542797495,4.0,12.444444444444445,,6.181930827886711,42,2.150767553875406,155,5,-7.899012602286069
Jamari Thrash,WR,CLE,8,2.5875,1.5384941617420216,2.8790786948176583,NaN,10.7,,1.7270833333333333,14,2.1259517514773933,156,5,-7.923828404684082
Jack Bech,WR,LV,14,3.0285714285714285,3.1657854952914617,5.88235294117647,NaN,11.2,,3.0285714285714285,14,2.07883577998399,157,5,-7.970944376177485
Malachi Corley,WR,CLE,12,2.6333333333333333,1.884063950532723,2.6871401151631478,9.76923076923077,7.181818181818182,,1.8366666666666667,17,2.0681141481735166,158,5,-7.9816660079879584
John Metchie III,WR,PHI,4,1.45,1.2688577540449522,0.8620689655172413,NaN,4.5,3.2544444444444434,4.158611111111112,37,2.045676007119847,159,5,-8.004104149041627
Jordan Watkins,WR,SF,2,2.3000000000000003,0.8485281374238571,0.5758157389635317,NaN,13.0,,2.3000000000000003,2,2.045441558772843,160,5,-8.004338597388632
Tay Martin,WR,WAS,2,2.1500000000000004,0.35355339059327423,0.4629629629629629,NaN,11.5,,7.025,3,2.043933982822018,161,5,-8.005846173339457
Kyle Williams,WR,NE,14,3.5142857142857147,5.074803087177509,4.375,1.5,20.9,,3.5142857142857147,14,1.9918447881324621,162,5,-8.057935368029012
Ray-Ray McCloud,WR,ATL,4,3.1000000000000005,3.797367509209506,2.7027027027027026,NaN,10.666666666666666,,3.651838235294118,35,1.9607897472371487,163,5,-8.088990408924326
Xavier Smith,WR,LA,16,3.0187500000000003,3.752193802741715,4.130808950086059,NaN,16.833333333333332,,1.7308035714285717,30,1.893091859177486,164,5,-8.156688296983988
Jordan Whittington,WR,LA,15,2.4200000000000004,2.175250396095651,4.3029259896729775,4.0,9.5,,3.085,29,1.767424881171305,165,5,-8.28235527499017
Allen Lazard,WR,NYJ,9,2.5555555555555554,2.693098174552458,3.896103896103896,NaN,7.0,,5.782804232804232,35,1.747626103189818,166,5,-8.302154052971657
Tyler Lockett,WR,TEN,7,2.4285714285714284,2.7207316943022795,3.9697542533081283,NaN,7.0,0.3209243697478996,6.615525210084034,51,1.7086292312051146,167,5,-8.341150924956361
Adonai Mitchell,WR,IND,8,2.7750000000000004,3.579604926325171,3.0245746691871456,NaN,16.88888888888889,,4.716617647058824,33,1.7011185221024492,168,5,-8.348661634059026
Konata Mumpfield,WR,LA,10,2.52,2.9085315118725386,3.9586919104991396,NaN,9.2,,2.52,10,1.6474405464382385,169,5,-8.402339609723237
Mason Tipton,WR,NO,8,2.5500000000000003,3.3487737627802985,3.0088495575221237,4.5,6.909090909090909,,2.602777777777778,17,1.5453678711659107,170,5,-8.504412284995563
Trent Sherfield,WR,DEN,3,1.7,0.6928203230275509,0.6956521739130435,NaN,7.0,,1.4356643356643357,28,1.4921539030917348,171,5,-8.55762625306974
Dont'e Thornton Jr.,WR,LV,11,2.1363636363636362,2.1777386102435377,6.085192697768763,NaN,13.5,,2.1363636363636362,11,1.4830420532905748,172,5,-8.5667381028709
Tahj Washington,WR,MIA,2,2.3499999999999996,3.181980515339464,1.1086474501108647,NaN,12.333333333333334,,2.3499999999999996,2,1.3954058453981606,173,5,-8.654374310763314
Savion Williams,WR,GB,12,2.1250000000000004,2.503860655431564,2.237136465324385,3.3636363636363638,7.8,,2.1250000000000004,12,1.373841803370531,174,5,-8.675938352790943
Malik Heath,WR,GB,7,2.085714285714286,2.3968232944382666,1.5659955257270695,NaN,14.333333333333334,,3.7391269841269845,24,1.366667297382806,175,5,-8.683112858778669
Xavier Weaver,WR,ARI,7,1.9571428571428573,1.983983486874444,2.106969205834684,NaN,9.571428571428571,,0.9785714285714286,9,1.361947811080524,176,5,-8.68783234508095
Samori Toure,WR,NO,1,1.3,,0.5309734513274336,NaN,3.0,,1.7625000000000002,9,1.3,177,5,-8.749780156161474
Cedrick Wilson Jr.,WR,MIA,6,1.5666666666666667,0.8959166627910582,1.9955654101995564,NaN,8.8,,3.963108003108003,30,1.2978916678293493,178,5,-8.751888488332126
James Proche,WR,TEN,6,2.0833333333333335,2.6678955501793293,2.2684310018903595,NaN,10.833333333333334,,0.8833333333333334,25,1.2829646682795346,179,5,-8.76681548788194
Justin Watson,WR,HOU,3,2.0,2.4269322199023193,0.7233273056057866,NaN,10.0,,4.042222222222223,33,1.2719203340293044,180,5,-8.777859822132172
Jalen Brooks,WR,ARI,4,2.0250000000000004,2.5197552791226907,0.9724473257698543,NaN,17.0,,2.2833333333333337,20,1.2690734162631931,181,5,-8.780706739898282
Adam Thielen,WR,PIT,5,4.54,3.385705244110893,3.2882011605415857,NaN,10.636363636363637,-7.532222222222222,8.489003267973857,41,1.264621760100066,182,5,-8.785158396061409
Dante Pettis,WR,NO,8,2.4625000000000004,4.1046793854262065,1.9469026548672566,NaN,14.11111111111111,,3.23125,16,1.2310961843721384,183,5,-8.818683971789337
Brycen Tremayne,WR,CAR,15,2.0,2.6629736332582365,3.75,NaN,11.428571428571429,,1.2,17,1.201107910022529,184,5,-8.848672246138946
Braxton Berrios,WR,HOU,4,2.4250000000000003,4.271123973850443,1.4466546112115732,NaN,6.166666666666667,,2.0145833333333334,26,1.1436628078448674,185,5,-8.906117348316608
Dylan Drummond,WR,ATL,6,1.8666666666666665,2.442676128074835,2.1235521235521233,NaN,6.0,,1.8666666666666665,6,1.1338638282442162,186,5,-8.915916327917259
Nick Westbrook-Ikhine,WR,MIA,13,1.5307692307692307,1.7703034652212484,4.434589800443459,NaN,8.090909090909092,,5.92069597069597,40,0.9996781912028562,187,5,-9.05010196495862
Ashton Dulin,WR,IND,12,1.6666666666666667,2.5499851455301155,1.890359168241966,14.666666666666666,21.2,,1.5717948717948718,25,0.9016711230076321,188,5,-9.148109033153842
Cody White,WR,SEA,8,2.25,4.49952378432588,0.8791208791208791,NaN,30.0,,2.725,10,0.900142864702236,189,5,-9.14963729145924
Efton Chism III,WR,NE,8,2.0625,4.31308225882936,0.625,NaN,25.0,,2.0625,8,0.768575322351192,190,5,-9.281204833810284
KeAndre Lambert-Smith,WR,LAC,10,1.61,2.8403638264607345,2.2263450834879404,NaN,10.2,,1.61,10,0.7578908520617798,191,5,-9.291889304099696
Jalin Hyatt,WR,NYG,6,1.4166666666666667,2.2130672530826234,2.783300198807157,NaN,7.0,,2.4917094017094015,29,0.7527464907418797,192,5,-9.297033665419596
Gunner Olszewski,WR,NYG,16,2.2387500000000005,5.007463596139933,2.584493041749503,NaN,14.5,,0.7795833333333335,28,0.7365109211580205,193,5,-9.313269235003455
Tim Jones,WR,JAX,2,1.25,1.7677669529663689,0.199203187250996,NaN,15.0,,1.3558333333333332,20,0.7196699141100894,194,5,-9.330110242051386
Arian Smith,WR,NYJ,13,1.0384615384615385,1.0696872296287216,3.463203463203463,3.25,7.428571428571429,,1.0384615384615385,13,0.717555369572922,195,5,-9.332224786588553
Beaux Collins,WR,NYG,4,1.125,1.3744695946679457,1.1928429423459244,NaN,12.5,,1.125,4,0.7126591215996163,196,5,-9.337121034561859
Jalen Royals,WR,KC,2,1.2,1.697056274847714,0.546448087431694,NaN,2.0,,1.2,2,0.6908831175456858,197,5,-9.358897038615789
David Moore,WR,CAR,3,0.9,0.7937253933193773,0.20833333333333334,12.0,5.0,,3.324444444444445,24,0.6618823820041868,198,5,-9.387897774157288
Ke'Shawn Williams,WR,CIN,3,0.8333333333333334,0.7023769168568492,0.16474464579901155,5.0,5.0,,0.4166666666666667,11,0.6226202582762786,199,5,-9.427159897885197
Austin Trammell,WR,JAX,6,1.2666666666666668,2.179602410226844,1.9920318725099602,NaN,15.333333333333334,,2.5755555555555554,22,0.6127859435986136,200,5,-9.436994212562862
Gage Larvadain,WR,CLE,13,1.1076923076923078,1.7783239011597123,2.6871401151631478,3.0,10.142857142857142,,1.1076923076923078,13,0.5741951373443941,201,5,-9.475585018817082
Mason Kinsey,WR,TEN,6,1.1333333333333335,1.8661904154363957,0.7561436672967864,NaN,24.0,,0.6722222222222222,18,0.5734762087024148,202,5,-9.47630394745906
Bryce Oliver,WR,TEN,2,0.9,1.2727922061357855,0.1890359168241966,NaN,8.0,,1.4187500000000002,10,0.5181623381592644,203,5,-9.53161781800221
Skyy Moore,WR,SF,17,0.8705882352941177,1.2921709957869127,1.3435700575815739,5.5,17.4,,1.6671191553544498,33,0.48293693655804387,204,5,-9.566843219603431
Andre Baccellia,WR,ARI,4,0.7,0.812403840463596,0.6482982171799028,NaN,4.0,,0.35,5,0.45627884786092116,205,5,-9.593501308300555
Jake Bobo,WR,SEA,5,0.8,1.2020815280171309,0.43956043956043955,NaN,10.0,,2.4464285714285716,31,0.4393755415948608,206,5,-9.610404614566614
Ray-Ray McCloud,WR,NYG,2,0.75,1.0606601717798212,0.19880715705765406,NaN,5.0,,3.651838235294118,35,0.43180194846605363,207,5,-9.61797820769542
Tylan Wallace,WR,BAL,11,1.3181818181818181,3.153670300401797,1.9656019656019657,NaN,11.25,,1.8977272727272727,29,0.372080728061279,208,5,-9.677699428100196
Ryan Miller,WR,TB,9,1.2666666666666666,3.006659275674582,0.7407407407407408,NaN,17.0,,2.6777777777777776,18,0.3646688839642921,209,5,-9.685111272197183
Deven Thompkins,WR,ATL,7,0.8857142857142859,1.8031718086273898,0.5791505791505791,5.0,9.0,,1.426218487394958,29,0.344762743126069,210,5,-9.705017413035407
Dareke Young,WR,SEA,8,0.85,1.699579779996052,0.6593406593406593,NaN,24.0,,0.2833333333333333,16,0.34012606600118445,211,5,-9.70965409016029
Tom Kennedy,WR,DET,6,1.2666666666666666,3.1026870075253585,0.7272727272727273,NaN,9.0,,0.6333333333333333,9,0.3358605644090591,212,5,-9.713919591752417
Ben Skowronek,WR,PIT,16,1.05625,2.4080334300005055,1.160541586073501,NaN,17.25,,1.3441061253561253,38,0.3338399709998483,213,5,-9.715940185161626
Dee Eskridge,WR,MIA,11,0.9272727272727272,1.9910253183176296,1.5521064301552108,NaN,15.5,,0.8440909090909091,20,0.32996513177743836,214,5,-9.719815024384037
Xavier Gipson,WR,PHI,5,0.52,0.7120393247567159,0.43103448275862066,NaN,3.0,,1.293235294117647,40,0.30638820257298527,215,5,-9.743391953588489
Marquez Valdes-Scantling,WR,SF,4,2.0,1.718526500620032,1.5355086372360844,NaN,10.0,-4.107500000000001,4.24775,38,0.25219204981399,216,5,-9.797588106347485
Jonathan Mingo,WR,DAL,5,0.7,1.5652475842498528,0.8237232289950577,NaN,25.0,,2.6945833333333336,34,0.23042572472504413,217,5,-9.81935443143643
Tai Felton,WR,MIN,12,0.4583333333333333,0.8338937509531941,0.6437768240343348,NaN,8.333333333333334,,0.4583333333333333,12,0.2081652080473751,218,5,-9.841614948114099
Britain Covey,WR,PHI,6,0.6666666666666666,1.632993161855452,0.8620689655172413,NaN,10.0,,1.0977777777777777,26,0.17676871811003103,219,5,-9.873011438051444
Derius Davis,WR,LAC,11,0.3181818181818182,0.5996968931354936,0.5565862708719851,2.5,5.0,,1.736387403446227,43,0.1382727502411701,220,5,-9.911507405920306
KhaDarel Hodge,WR,ATL,8,0.7625,2.1566756826189697,1.9305019305019304,NaN,10.333333333333334,,2.009880952380952,32,0.11549729521430907,221,5,-9.934282860947166
Malik Cunningham,WR,DET,1,0.1,,0.0,1.0,NaN,,0.05,2,0.1,222,5,-9.949780156161475
Alex Bachman,WR,LV,11,0.29090909090909095,0.6609909915491216,0.6085192697768762,NaN,6.0,,0.7554545454545455,16,0.0926117934443545,223,5,-9.95716836271712
Anthony Gould,WR,IND,11,0.23636363636363636,0.5258758927213288,0.3780718336483932,NaN,3.0,,0.3244318181818182,19,0.07860086854723772,224,5,-9.971179287614238
Nikko Remigio,WR,KC,14,0.3,0.8575456928844173,0.18214936247723132,11.0,21.0,,0.8300000000000001,19,0.042736292134674836,225,5,-10.0070438640268
Devin Duvernay,WR,CHI,17,0.2705882352941177,0.8571498599153717,0.9398496240601504,NaN,13.0,,0.7696832579185521,43,0.013443277319506175,226,5,-10.036336878841968
Kaden Davis,WR,CLE,1,0.0,,0.0,NaN,NaN,,0.0,2,0.0,227,5,-10.049780156161475
Dalevon Campbell,WR,CAR,1,0.0,,0.0,NaN,NaN,,0.0,1,0.0,228,5,-10.049780156161475
DeAndre Carter,WR,CLE,4,0.0,0.0,0.0,NaN,NaN,,0.605580693815988,34,0.0,229,5,-10.049780156161475
Myles Price,WR,MIN,16,0.0,0.0,0.0,NaN,NaN,,0.0,16,0.0,230,5,-10.049780156161475
Velus Jones Jr.,WR,NO,4,0.0,0.0,0.0,NaN,NaN,,1.3907692307692308,20,0.0,231,5,-10.049780156161475
Malik Turner,WR,SF,2,0.0,0.0,0.19193857965451055,NaN,NaN,,0.0,2,0.0,232,5,-10.049780156161475
Ke'Shawn Williams,WR,PIT,8,0.0,0.0,0.0,NaN,NaN,,0.4166666666666667,11,0.0,233,5,-10.049780156161475
Xavier Gipson,WR,NYJ,1,0.0,,0.0,NaN,NaN,,1.293235294117647,40,0.0,234,5,-10.049780156161475
Steven Sims,WR,ARI,3,0.0,0.0,0.1620745542949757,NaN,NaN,,0.4666666666666666,15,0.0,235,5,-10.049780156161475
Dalen Cambre,WR,NYG,3,0.0,0.0,0.0,NaN,NaN,,0.0,3,0.0,236,5,-10.049780156161475
Coleman Owen,WR,IND,2,0.0,0.0,0.1890359168241966,NaN,NaN,,0.0,2,0.0,237,5,-10.049780156161475
Jeshaun Jones,WR,MIN,1,0.0,,0.0,NaN,NaN,,0.0,1,0.0,238,5,-10.049780156161475
Jalen Brooks,WR,DAL,1,0.0,,0.0,NaN,NaN,,2.2833333333333337,20,0.0,239,5,-10.049780156161475
LaJohntay Wester,WR,BAL,14,0.0,0.0,0.0,NaN,NaN,,0.0,14,0.0,240,5,-10.049780156161475
Jalen Moreno-Cropper,WR,DAL,2,0.0,0.0,0.0,NaN,NaN,,0.0,2,0.0,241,5,-10.049780156161475
Chris Blair,WR,ATL,1,0.0,,0.0,NaN,NaN,,0.675,3,0.0,242,5,-10.049780156161475
Jason Brownlee,WR,KC,3,0.0,0.0,0.18214936247723132,NaN,NaN,,2.075,7,0.0,243,5,-10.049780156161475
Dominic Lovett,WR,DET,2,0.0,0.0,0.0,NaN,NaN,,0.0,2,0.0,244,5,-10.049780156161475
Mecole Hardman,WR,BUF,2,0.0,0.0,0.20876826722338201,NaN,NaN,,2.196666666666667,21,0.0,245,5,-10.049780156161475
DJ Turner,WR,LV,1,0.0,,0.0,NaN,NaN,,1.3083333333333333,20,0.0,246,5,-10.049780156161475
Parris Campbell,WR,DAL,1,0.0,,0.0,NaN,NaN,,2.263333333333333,15,0.0,247,5,-10.049780156161475
Simi Fehoko,WR,ARI,7,0.0,0.0,0.0,NaN,NaN,,2.238888888888889,15,0.0,248,5,-10.049780156161475
River Cracraft,WR,WAS,2,0.0,0.0,0.0,NaN,NaN,,2.4122222222222223,13,0.0,249,5,-10.049780156161475
Laquon Treadwell,WR,IND,6,0.0,0.0,0.0,NaN,NaN,,0.43333333333333335,9,0.0,250,5,-10.049780156161475
Trent Sherfield,WR,ARI,1,0.0,,0.1620745542949757,NaN,NaN,,1.4356643356643357,28,0.0,251,5,-10.049780156161475
Jamal Agnew,WR,ATL,11,0.0,0.0,0.0,NaN,NaN,,1.831818181818182,22,0.0,252,5,-10.049780156161475
Charlie Jones,WR,CIN,14,0.42857142857142855,1.6035674514745464,0.16474464579901155,NaN,NaN,,1.1272727272727272,32,-0.05249880687093533,253,5,-10.102278963032411
Kameron Johnson,WR,TB,17,1.0411764705882351,3.96690351904502,1.2962962962962963,6.5,16.0,,0.6580882352941175,21,-0.14889458512527076,254,5,-10.198674741286746
Adam Thielen,WR,MIN,9,1.8777777777777775,1.6791201399674904,3.862660944206009,NaN,8.625,-7.532222222222222,8.489003267973857,41,-0.885624930879136,255,5,-10.93540508704061
